ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,bgg_id,name,year,game_type,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_time,max_time,category,mechanic,family,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,sim_family
122515,Keyflower,2012,80,7.78,7.593,20087,/boardgame/122515/keyflower,https://cf.geekdo-images.com/HbfgxDJZQnNEZQKvpmJxQg__micro/img/L6e_jaWDU2M5XPhV0lMhPPo26EU=/fit-in/64x64/filters:strip_icc()/pic2278942.jpg,73439,124361,193738,35677,120677,216132,122515,Keyflower,2012.0,Strategy Game,"R&D Games,Arclight Games,Czacha Games,Dice Realm,Ediciones MasQueOca,Fabrika Igr,FoxMind,Game Harbor,Game Salute,Gigamic,HUCH!,Quined Games,Red Glove,Swan Panasia Co., Ltd.",2.0,6.0,2.0,6.0,4.0,4.0,12.0,90.0,120.0,"City Building,Economic,Renaissance,Territory Building,Transportation","Auction/Bidding,Auction: Fixed Placement,Auction: Multiple Lot,Constrained Bidding,End Game Bonuses,Hexagon Grid,Modular Board,Network and Route Building,Ownership,Set Collection,Tile Placement,Turn Order: Auction,Variable Set-up,Worker Placement,Worker Placement, Different Worker Types","Components: Meeples (Blue),Components: Meeples (Green),Components: Meeples (Red),Components: Meeples (Yellow),Crowdfunding: Kickstarter,Digital Implementations: Board Game Arena,Digital Implementations: Tabletopia,Game: Keyflower,History: Age of Discovery,Series: Key (Richard Breese),Series: Master Print (Quined),Theme: Colonial",96.0,22069.0,7.73878,1.32225,7.54214,3.3428,Components
236457,Architects of the West Kingdom,2018,81,7.81,7.586,20437,/boardgame/236457/architects-west-kingdom,https://cf.geekdo-images.com/OAX7HfOz-9N60StgADzd0g__micro/img/5OEOXKjvrEMh2aT5I-FrAn5-9jo=/fit-in/64x64/filters:strip_icc()/pic3781944.png,312484,286096,342942,183394,276025,170042,236457,Architects of the West Kingdom,2018.0,Strategy Game,"Garphill Games,Angry Lion Games,Banana Games,CMON Global Limited,Fever Games,Korea Boardgames Co., Ltd.,Lavka Games,Lord of Boards,MEEPLE,MeepleBR,Mosaico Jogos,Pixie Games,Portal Games,Primigenio,Reflexshop,Renegade Game Studios,Schwerkraft-Verlag,TLAMA games,White Goblin Games,Yayoi The Dreamer,株式会社ケンビル (KenBill)",1.0,5.0,1.0,5.0,4.0,4.0,12.0,60.0,80.0,"City Building,Medieval","Contracts,Open Drafting,Solo / Solitaire Game,Variable Player Powers,Worker Placement","Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Digital Implementations: Board Game Arena,Digital Implementations: Tabletopia,History: Francia,Misc: Mensa Select,Players: Games with Solitaire Rules,Series: Medieval Trilogies (Garphill Games),Series: The West Kingdom Trilogy (Garphill Games),Theme: Construction",92.0,26253.0,7.75995,1.17866,7.56124,2.7492,Components
93,El Grande,1995,82,7.75,7.578,24438,/boardgame/93/el-grande,https://cf.geekdo-images.com/GO282hlXR3RiknU5W4GZjg__micro/img/Ya0GwTP0sOChJ3b0E3Ufmua39gw=/fit-in/64x64/filters:strip_icc()/pic5373572.png,43015,42,3076,54,18602,31260,93,El Grande,1995.0,Strategy Game,"Hans im Glück,999 Games,Användbart Litet Företag,Descartes Editeur,Filosofia Éditions,Gabinete Lúdico,Rio Grande Games",2.0,5.0,3.0,5.0,5.0,5.0,12.0,60.0,120.0,"Medieval,Renaissance","Action Drafting,Area Majority / Influence,Area Movement,Auction/Bidding,Hand Management,Memory,Open Drafting,Selection Order Bid,Simultaneous Action Selection,Turn Order: Progressive,Turn Order: Stat-Based","Components: Map (Continental / National scale),Country: Spain,Digital Implementations: Board Game Arena,Digital Implementations: Yucata,Game: El Grande,Misc: Made by Panda",93.0,26633.0,7.73326,1.33582,7.55609,3.0399,Components
18602,Caylus,2005,83,7.75,7.577,27452,/boardgame/18602/caylus,https://cf.geekdo-images.com/yC7nOSc1x5PT-oNnh6TEcQ__micro/img/R7ZK4KtIIQNR2CJHZ6HtUxEY8ik=/fit-in/64x64/filters:strip_icc()/pic1638795.jpg,3076,31594,31260,25554,555,9216,18602,Caylus,2005.0,Strategy Game,"Ystari Games,Brain Games,Edge Entertainment,Esdevium,hobbity.eu,Hobby Japan,HUCH!,Korea Boardgames Co., Ltd.,Lautapelit.fi,Quined White Goblin Games,Rio Grande Games,uplay.it edizioni,What's Your Game?,White Goblin Games",2.0,5.0,2.0,5.0,3.0,3.0,12.0,60.0,150.0,"City Building,Economic,Medieval","Action Queue,Ownership,Turn Order: Claim Action,Turn Order: Pass Order,Variable Set-up,Worker Placement","Category: Combinatorial,Components: Wooden pieces & boards,Country: France,Digital Implementations: Board Game Arena,Game: Caylus,Series: Ystari originals",97.0,28646.0,7.72679,1.47474,7.53769,3.799,Category
37111,Battlestar Galactica: The Board Game,2008,84,7.74,7.566,33914,/boardgame/37111/battlestar-galactica-board-game,https://cf.geekdo-images.com/5Q2w2rFJiFI_uV89KP6ECg__micro/img/KGgAsbHUPaEjsl-r05JCH2ixP1o=/fit-in/64x64/filters:strip_icc()/pic354500.jpg,72125,31481,38453,12493,43111,150376,37111,Battlestar Galactica: The Board Game,2008.0,Thematic,"Fantasy Flight Games,Edge Entertainment,Editrice Giochi,Galakta,Game Harbor,Giochi Uniti,Heidelberger Spieleverlag",3.0,6.0,4.0,6.0,5.0,5.0,14.0,120.0,180.0,"Bluffing,Deduction,Movies / TV / Radio theme,Political,Science Fiction,Space Exploration,Spies/Secret Agents","Area Movement,Dice Rolling,Hand Management,Hidden Roles,Once-Per-Game Abilities,Role Playing,Team-Based Game,Traitor Game,Variable Player Powers,Variable Set-up,Voting","Components: Multi-Use Cards,Components: Polyhedral (not D6) dice,Components: Standees,TV Shows: Battlestar Galactica",95.0,35674.0,7.72985,1.59531,7.54658,3.2494,Components
12493,Twilight Imperium: Third Edition,2005,85,7.83,7.561,18606,/boardgame/12493/twilight-imperium-third-edition,https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__micro/img/qq2rc5GmKHOr8Dpn5Q8di_FD6Cg=/fit-in/64x64/filters:strip_icc()/pic4128153.jpg,37111,72125,59294,77130,43111,25292,12493,Twilight Imperium: Third Edition,2005.0,"Thematic,Strategy Game",Fantasy Flight Games,3.0,6.0,4.0,6.0,6.0,6.0,14.0,180.0,240.0,"Civilization,Negotiation,Political,Science Fiction,Space Exploration,Wargame","Action Points,Area-Impulse,Dice Rolling,Follow,Grid Movement,Hexagon Grid,Increase Value of Unchosen Resources,Modular Board,Player Elimination,Tile Placement,Trading,Variable Phase Order,Variable Player Powers,Voting","Components: Hexagonal Tiles,Components: Map (Interplanetary or Interstellar scale),Components: Miniatures,Game: Twilight Imperium,Mechanism: 4X,Misc: Made by Panda,Series: Fantasy Flight Big Box",109.0,19110.0,7.80268,1.71219,7.5184,4.2561,Components
73439,Troyes,2010,86,7.75,7.56,20171,/boardgame/73439/troyes,https://cf.geekdo-images.com/fBIe-aEPtJKC-ceNlspK6A__micro/img/6ZLZgf_o1omV4ijqi2OLJWK_GM0=/fit-in/64x64/filters:strip_icc()/pic750583.jpg,122515,124361,216132,146886,126163,171623,73439,Troyes,2010.0,Strategy Game,"Pearl Games,Asmodee,Galápagos Jogos,HUCH!,Korea Boardgames Co., Ltd.,Rebel Sp. z o.o.,Z-Man Games",1.0,4.0,2.0,4.0,3.0,3.0,12.0,90.0,90.0,"Dice,Economic,Medieval","Area Majority / Influence,Dice Rolling,End Game Bonuses,Events,Hidden Victory Points,Income,Ownership,Set Collection,Solo / Solitaire Game,Turn Order: Progressive,Variable Set-up,Worker Placement with Dice Workers,Worker Placement, Different Worker Types","Cities: Troyes (France),Country: France,Digital Implementations: Board Game Arena,Game: Troyes,Misc: Made by Panda,Players: Games with Solitaire Rules",103.0,22324.0,7.72353,1.33209,7.52553,3.461,Cities
314040,Pandemic Legacy: Season 0,2020,87,8.64,7.558,3452,/boardgame/314040/pandemic-legacy-season-0,https://cf.geekdo-images.com/y0x1zbkpUXjddzWWnhekYw__micro/img/oUW7QBHTiMOcpt5FgNXd_Uy2LfM=/fit-in/64x64/filters:strip_icc()/pic5581457.jpg,221107,161936,239188,266507,255984,146508,314040,Pandemic Legacy: Season 0,2020.0,"Thematic,Strategy Game","Z-Man Games,Asmodee,Asmodee Italia,Galápagos Jogos,Gém Klub Kft.,Hobby Japan,Korea Boardgames Co., Ltd.,Lifestyle Boardgames Ltd,Rebel Sp. z o.o.",2.0,4.0,2.0,4.0,2.0,4.0,14.0,45.0,60.0,Spies/Secret Agents,"Action Points,Cooperative Game,Hand Management,Legacy Game,Point to Point Movement,Scenario / Mission / Campaign Game,Set Collection,Tags,Trading,Variable Player Powers","Components: Map (Global Scale),Decades: The 1960's,Digital Implementations: Tabletopia,Game: Pandemic,History: Cold War,Mechanism: Campaign Games,Mechanism: Legacy,Medical: Diseases,Misc: Limited Replayability,Misc: Made by Panda,Theme: Alternate History,Theme: Retro,Versions & Editions: Legacy Versions of Non-Legacy Games",50.0,6330.0,8.46246,1.52087,7.73943,3.1406,Components
40834,Dominion: Intrigue,2009,88,7.71,7.555,31148,/boardgame/40834/dominion-intrigue,https://cf.geekdo-images.com/OGOmpi0GgwOwH2y28QgkuA__micro/img/VlsgqS2v915vSCwTPVWFVms0-TY=/fit-in/64x64/filters:strip_icc()/pic460011.jpg,36218,31481,68448,40692,13,31260,40834,Dominion: Intrigue,2009.0,Strategy Game,"Rio Grande Games,999 Games,Albi,ASS Altenburger Spielkarten,Bard Centrum Gier,Devir,Filosofia Éditions,Games Factory Publishing,Gém Klub Kft.,Giochi Uniti,Hans im Glück,Hobby Japan,Hobby World,Korea Boardgames Co., Ltd.,Lautapelit.fi,Stupor Mundi,Swan Panasia Co., Ltd.,Vennerød Forlag AS",2.0,6.0,2.0,4.0,3.0,3.0,13.0,30.0,30.0,"Card Game,Medieval","Deck, Bag, and Pool Building,Delayed Purchase,Hand Management","Crowdfunding: Wspieram,Game: Dominion",102.0,32939.0,7.69395,1.3581,7.52858,2.4167,Crowdfunding
172386,Mombasa,2015,89,7.87,7.554,11619,/boardgame/172386/mombasa,https://cf.geekdo-images.com/VceWk5QVkgIp6rWDl5qHKQ__micro/img/nHZMadoKR1T5fSg9V6rkR3e39M0=/fit-in/64x64/filters:strip_icc()/pic2611318.jpg,102680,203993,35677,70149,127060,217780,172386,Mombasa,2015.0,Strategy Game,"eggertspiele,Albi,Arclight Games,Bright World Games,Delta Vision Publishing,Do it games,The Game Master BV,Gigamic,Lacerta,LudoSentinel,MeepleBR,Pegasus Spiele,R&R Games,uplay.it edizioni",2.0,4.0,2.0,4.0,4.0,4.0,12.0,75.0,150.0,Economic,"Action Queue,Area Majority / Influence,Deck, Bag, and Pool Building,Hand Management,Investment,Open Drafting,Simultaneous Action Selection,Stock Holding,Turn Order: Claim Action,Variable Player Powers,Worker Placement","Components: Gems/Crystals,Components: Map (Continental / National scale),Components: Wooden pieces & boards,Continents: Africa,Game: Mombasa,Mechanism: Tableau Building,Theme: Colonial",100.0,12839.0,7.85918,1.27073,7.53135,3.9002,Components
146021,Eldritch Horror,2013,90,7.79,7.553,31394,/boardgame/146021/eldritch-horror,https://cf.geekdo-images.com/oxdsZKIX5_3ovDo38EIaeg__micro/img/gx6OxFzIkjvAvXPs8CDcucwwhak=/fit-in/64x64/filters:strip_icc()/pic1872452.jpg,205059,257499,269385,340466,181279,100423,146021,Eldritch Horror,2013.0,Thematic,"Fantasy Flight Games,ADC Blackfire Entertainment,Arclight Games,Asmodee China,Delta Vision Publishing,Edge Entertainment,Galakta,Galápagos Jogos,Geekach Games,Giochi Uniti,Heidelberger Spieleverlag,Hobby World,Korea Boardgames Co., Ltd.,Wargames Club Publishing",1.0,8.0,1.0,6.0,4.0,4.0,14.0,120.0,240.0,"Adventure,Fighting,Horror,Novel-based,Travel","Action Points,Cooperative Game,Dice Rolling,Point to Point Movement,Resource to Move,Role Playing,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers","Components: Standees,Game: Eldritch Horror,Players: Games with Solitaire Rules,Series: Arkham Horror Files (Fantasy Flight Games),Theme: Cthulhu Mythos",106.0,34728.0,7.75916,1.53537,7.52391,3.3185,Components
269385,The Lord of the Rings: Journeys in Middle-Earth,2019,91,8.01,7.548,11116,/boardgame/269385/lord-rings-journeys-middle-earth,https://cf.geekdo-images.com/1XA2-niwTBa0HEB7hOz3Dw__micro/img/yhbf5YV6KtavOaIVcFC1ZrDQE_0=/fit-in/64x64/filters:strip_icc()/pic4530974.jpg,205059,291457,342848,322708,271896,174430,269385,The Lord of the Rings: Journeys in Middle-Earth,2019.0,Thematic,"Fantasy Flight Games,ADC Blackfire Entertainment,Asmodee,Asmodee China,Delta Vision Publishing,Galápagos Jogos,Geekach Games,Hobby World,Korea Boardgames Co., Ltd.,Rebel Sp. z o.o.",1.0,5.0,1.0,4.0,2.0,2.0,14.0,60.0,120.0,"Adventure,Fantasy,Fighting,Miniatures,Novel-based","Campaign / Battle Card Driven,Cooperative Game,Deck, Bag, and Pool Building,Modular Board,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers","Authors: J.R.R. Tolkien,Category: Dungeon Crawler,Components: Digital Hybrid – App/Website Required,Components: Miniatures,Mechanism: Campaign Games,Players: Games with Solitaire Rules",105.0,14772.0,7.94035,1.52428,7.52431,2.6366,Authors
170042,Raiders of the North Sea,2015,92,7.77,7.542,18193,/boardgame/170042/raiders-north-sea,https://cf.geekdo-images.com/hXdfAhgZ8OeyWLunt36wlw__micro/img/qdkWYsmTq_dyuJU5YCVCZMQrkAI=/fit-in/64x64/filters:strip_icc()/pic3578101.jpg,183394,286096,236457,221194,266810,157354,170042,Raiders of the North Sea,2015.0,Strategy Game,"Garphill Games,Angry Lion Games,Banana Games,CrowD Games,Games Factory Publishing,Ghenos Games,Kaissa Chess & Games,MeepleBR,MIPL,Mosigra,Pixie Games,Primigenio,Renegade Game Studios,REXhry,Schwerkraft-Verlag,White Goblin Games,Ігромаг",2.0,4.0,2.0,4.0,3.0,3.0,12.0,60.0,80.0,"Medieval,Nautical","Contracts,Dice Rolling,Hand Management,Worker Placement,Worker Placement, Different Worker Types","Components: Dice with Icons,Components: Multi-Use Cards,Crowdfunding: Kickstarter,Crowdfunding: Wspieram,Digital Implementations: Steam,Digital Implementations: Tabletopia,Misc: LongPack Games,Misc: Made by Panda,Misc: Mensa Select,Players: Games with expansions that add solo play,Region: North Sea,Series: Medieval Trilogies (Garphill Games),Series: The North Sea Trilogy (Garphill Games),Theme: Vikings",99.0,22184.0,7.74884,1.18595,7.53203,2.5511,Components
205896,Rising Sun,2018,93,7.84,7.54,17422,/boardgame/205896/rising-sun,https://cf.geekdo-images.com/iwevA6XmiNLHn1QnGUucqw__micro/img/CGB3Ihk0wWICh8wG6_Wp2pbGoCk=/fit-in/64x64/filters:strip_icc()/pic3880340.jpg,285967,170216,297562,233078,246900,127023,205896,Rising Sun,2018.0,Strategy Game,"CMON Global Limited,ADC Blackfire Entertainment,Arclight Games,Asmodee,Asterion Press,Delta Vision Publishing,Edge Entertainment,Galápagos Jogos,Game Harbor,Hobby World,Portal Games,Rozum",3.0,5.0,3.0,6.0,4.0,5.0,14.0,90.0,120.0,"Bluffing,Fantasy,Miniatures,Mythology,Negotiation,Wargame","Action Drafting,Alliances,Area Majority / Influence,Area Movement,Auction: Sealed Bid,Betting and Bluffing,Closed Drafting,End Game Bonuses,Follow,Force Commitment,Negotiation,Set Collection,Simultaneous Action Selection,Take That,Variable Phase Order,Variable Player Powers,Variable Set-up","Category: Dized Tutorial,Components: Map (Continental / National scale),Components: Miniatures,Country: Japan,Crowdfunding: Kickstarter,Game: Rising Sun,Theme: Samurai",111.0,19797.0,7.79128,1.61341,7.49616,3.2914,Category
163412,Patchwork,2014,94,7.64,7.536,51877,/boardgame/163412/patchwork,https://cf.geekdo-images.com/wLW7pFn0--20lEizEz5p3A__micro/img/HGRTd0C4poFciUwMZzBt6On1R3Y=/fit-in/64x64/filters:strip_icc()/pic2270442.jpg,230802,54043,148228,209685,233867,204583,163412,Patchwork,2014.0,"Abstract Game,Family Game","Lookout Games,999 Games,Asmodee,Asmodee China,Asmodee Italia,Asmodee Korea,Brain Games,Compaya.hu: Gamer Café Kft.,CrowD Games,Dragonfly Publishing,Funforge,Galápagos Jogos,GeGe Co. Ltd.,GoKids 玩樂小子,Hobby Japan,Kaissa Chess & Games,Kilogames,Korea Boardgames Co., Ltd.,Lacerta,Lautapelit.fi,Liam Games,Ludicus,Ludofy Creative,Maldito Games,Mayfair Games,MINDOK,NeoTroy Games,Rebel Sp. z o.o.,uplay.it edizioni,Нескучные игры",2.0,2.0,2.0,2.0,2.0,2.0,8.0,15.0,30.0,"Abstract Strategy,Economic,Puzzle","Grid Coverage,Income,Open Drafting,Rondel,Square Grid,Tile Placement,Turn Order: Stat-Based,Turn Order: Time Track,Victory Points as a Resource","Theme: Sewing / Knitting / Cloth-Making,Category: Combinatorial,Components: 9 x 9 Grids,Components: Polyominoes,Digital Implementations: Board Game Arena,Digital Implementations: Google Play,Digital Implementations: Steam,Game: Patchwork,Players: Games with expansions that add solo play,Players: Two Player Only Games,Series: Fur Zwei Spieler (Lookout Games)",110.0,60428.0,7.60811,1.16097,7.50246,1.6094,Theme
144733,Russian Railroads,2013,95,7.76,7.529,15808,/boardgame/144733/russian-railroads,https://cf.geekdo-images.com/B0oEVgeqs4_rT8oyb1_Juw__micro/img/HlS0hYq3MdgmSR6YLj_h0x7zJl4=/fit-in/64x64/filters:strip_icc()/pic1772936.jpg,120677,193738,216132,126163,146886,171623,144733,Russian Railroads,2013.0,Strategy Game,"Hans im Glück,999 Games,Asterion Press,Bard Centrum Gier,Devir,Filosofia Éditions,Hobby World,MINDOK,Z-Man Games",2.0,4.0,2.0,4.0,4.0,4.0,13.0,120.0,120.0,"Industry / Manufacturing,Trains","End Game Bonuses,Tech Trees / Tech Tracks,Turn Order: Claim Action,Worker Placement","Country: Russia,Digital Implementations: Board Game Arena,Digital Implementations: Yucata,Game: Russian Railroads,Mechanism: Tableau Building",110.0,17283.0,7.7418,1.29942,7.50315,3.4046,Country
203993,Lorenzo il Magnifico,2016,96,7.88,7.528,10697,/boardgame/203993/lorenzo-il-magnifico,https://cf.geekdo-images.com/8G6GkImjt0F_L5aYb8fmtQ__micro/img/kDuDqsd-uzh0n9aqlsEoHXZbgfY=/fit-in/64x64/filters:strip_icc()/pic3175535.jpg,102680,182874,171623,164928,245638,244711,203993,Lorenzo il Magnifico,2016.0,Strategy Game,"Cranio Creations,Albi,Albi Polska,Angry Lion Games,Atalia,CrowD Games,Game Harbor,HeidelBÄR Games,Maldito Games,MeepleBR,テンデイズゲームズ(TendaysGames)",2.0,4.0,2.0,4.0,3.0,4.0,12.0,60.0,120.0,Renaissance,"Dice Rolling,Open Drafting,Worker Placement,Worker Placement with Dice Workers","Cities: Florence (Tuscany, Italy),Country: Italy,Digital Implementations: Steam,Digital Implementations: Tabletopia,Digital Implementations: Yucata,Game: Lorenzo il Magnifico,Mechanism: Tableau Building",107.0,12852.0,7.85663,1.22254,7.52309,3.299,Cities
42,Tigris & Euphrates,1997,97,7.7,7.527,26115,/boardgame/42/tigris-euphrates,https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__micro/img/7MXTV2Z2rBL40blbo6F8e1RBeRo=/fit-in/64x64/filters:strip_icc()/pic2338267.jpg,93,43015,3,503,112,12,42,Tigris & Euphrates,1997.0,Strategy Game,"Hans im Glück,999 Games,CZ Cloud Soft Co. Ltd,Devir,Edge Entertainment,Fantasy Flight Games,Galápagos Jogos,Giochi Uniti,Heidelberger Spieleverlag,Hobby Japan,Lacerta,Matagot,Mayfair Games,Pegasus Spiele,Smart Ltd,Top Licence Games,Wargames Club Publishing,Z-Man Games",2.0,4.0,2.0,4.0,4.0,4.0,12.0,90.0,90.0,"Ancient,Civilization,Territory Building","Area Majority / Influence,Connections,Hand Management,Hidden Victory Points,Highest-Lowest Scoring,Income,Set Collection,Square Grid,Tile Placement","Ancient: Babylon,Ancient: Mesopotamia,Components: Wooden pieces & boards,Digital Implementations: Board Game Arena,Digital Implementations: Triqqy,Game: Tigris & Euphrates,Region: Middle East,Rivers: Euphrates,Rivers: Tigris,Series: Euro Classics (Reiner Knizia),Series: Tile-Laying Trilogy (Reiner Knizia)",104.0,27827.0,7.70307,1.48802,7.52512,3.5024,Ancient
281259,The Isle of Cats,2019,98,7.93,7.526,10887,/boardgame/281259/isle-cats,https://cf.geekdo-images.com/AuAheDzhkLufiZFE9JaRNA__micro/img/rx1j8qFjOrmsWHaQhseRKppXKSA=/fit-in/64x64/filters:strip_icc()/pic4781085.jpg,266524,300877,266192,350184,290236,233867,281259,The Isle of Cats,2019.0,"Strategy Game,Family Game","The City of Games,Arclight Games,GaGa Games,Geekach Games,Gém Klub Kft.,Lucky Duck Games,Maldito Games,MeepleBR,MINDOK,MIPL,Skellig Games,sternenschimmermeer,Yayoi The Dreamer,YOKA Games",1.0,4.0,1.0,4.0,3.0,3.0,8.0,60.0,90.0,"Animals,Fantasy,Puzzle","Closed Drafting,Grid Coverage,Hidden Victory Points,Income,Open Drafting,Pattern Building,Set Collection,Solo / Solitaire Game,Square Grid,Tile Placement,Turn Order: Stat-Based","Animals: Cats,Animals: Fish / Fishes,Components: Meeples (Animal) / Animeeples,Components: Polyominoes,Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Digital Implementations: Sovranti,Digital Implementations: Board Game Arena,Digital Implementations: Tabletopia,Game: The City of Kings,Players: Games with Solitaire Rules",112.0,18003.0,7.76747,1.24337,7.48886,2.3497,Animals
225694,Decrypto,2018,99,7.79,7.515,14308,/boardgame/225694/decrypto,https://cf.geekdo-images.com/hHZWXnUTMYDd_KTAM6Jwlw__micro/img/g7DQGNNf6ZFwYDGpe9kT3e4KELY=/fit-in/64x64/filters:strip_icc()/pic3759421.jpg,92415,284083,178900,246784,324856,254640,225694,Decrypto,2018.0,Party Game,"Le Scorpion Masqué,2 Pionki,ADC Blackfire Entertainment,Asmodee,Asmodee China,Bergsala Enigma (Enigma),Fantasmagoria,Galápagos Jogos,Games7Days,Gém Klub Kft.,GoKids 玩樂小子,Hachette Boardgames USA,Happy Baobab,IELLO,Kaissa Chess & Games,Lavka Games,Lex Games,Portal Games",3.0,8.0,4.0,8.0,4.0,6.0,12.0,15.0,45.0,"Bluffing,Deduction,Party Game,Spies/Secret Agents,Word Game","Communication Limits,Targeted Clues,Team-Based Game","Components: Sand Timers,Digital Implementations: Board Game Arena,Mechanism: Give a Clue / Get a Clue,Theme: Retro,Word Games: Guess the Word",98.0,19340.0,7.78056,1.25842,7.53687,1.8071,Components
